track_id,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0t2w4jQazlBggyZS4axpnw,"Low (feat. T-Pain)","Low","Flo Rida;T-Pain",2007-11-06,230000,45,false,jmlemmon,2020-09-20T15:59:56Z,"","Poe Boy/Atlantic",0.87,0.693,10,-4.571,0,0.0593,0.0624,0,0.153,0.37,128.029,4
spotify:track:7LLouD7gdDYmmar1bfaF8V,"Bleeding Love","Bleeding Love","Leona Lewis",2007-10-21,262293,46,false,jmlemmon,2020-09-20T15:59:56Z,"","Syco Music UK",0.642,0.666,5,-5.29,1,0.0333,0.166,0,0.146,0.195,104.038,4
spotify:track:5MNXpequ8iYhneHwvwY3yb,"Lollipop","Lollipop","Lil Wayne;Static Major",2008-01-01,302040,35,true,jmlemmon,2020-09-20T15:59:56Z,"rap,hip hop","CM/Republic",0.832,0.43,0,-9.438,1,0.0793,0.0613,0.0014,0.145,0.439,148.083,4
spotify:track:68U7CGrUcsJQ9PcBxk7oxB,"Apologize","Apologize","Timbaland;OneRepublic",2007-01-01,184880,46,false,jmlemmon,2020-09-20T15:59:56Z,"soft pop","Interscope/Blackground Records",0.654,0.584,8,-6.048,1,0.0284,0.0358,0,0.0925,0.119,118.019,4
spotify:track:1dGkhI5nDgaSTLr1cgaYD8,"No Air (feat. Chris Brown)","No Air (feat. Chris Brown)","Jordin Sparks;Chris Brown",2007-10-29,264386,4,false,jmlemmon,2020-09-20T15:59:56Z,"r&b","Jive",0.47,0.782,11,-5.002,1,0.223,0.0498,0,0.0601,0.325,159.983,4
spotify:track:3zAR714zqFVJIDOTZoKiNw,"Love Song - Radio Edit","Love Song","Sara Bareilles",2008-05-16,232893,29,false,jmlemmon,2020-09-20T15:59:56Z,"","Epic",0.597,0.784,5,-3.055,1,0.0303,0.0268,0,0.171,0.58,122.998,4
spotify:track:6IxgSqNIsjp3n2lrnRRhUX,"Love In This Club (feat. Young Jeezy)","Love In This Club","USHER;Jeezy",2008-02-22,261546,39,false,jmlemmon,2020-09-20T15:59:56Z,"r&b,southern hip hop,crunk,rap,gangster rap","LaFace Records",0.584,0.746,0,-4.81,1,0.0753,0.0477,0,0.125,0.371,139.952,4
spotify:track:2Bi18hgPGrkVxZO0nZiJaZ,"With You","With You","Chris Brown",2007-12-04,252053,47,false,jmlemmon,2020-09-20T15:59:56Z,"r&b","Jive",0.658,0.696,3,-4.293,1,0.0707,0.143,0,0.131,0.665,85.998,4
spotify:track:3NZJlJemX3mzjf56MqC5ML,"Forever","Forever","Chris Brown",2008-04-29,278573,82,false,jmlemmon,2020-09-20T15:59:56Z,"r&b","Jive",0.672,0.82,11,-4.456,1,0.0459,0.0368,0.000188,0.184,0.438,120.005,4
spotify:track:6zF96W2EXWc10w0I2Wd0DI,"Sexy Can I (feat. Yung Berg)","Sexy Can I","Ray J;Yung Berg",2008-01-08,204040,0,false,jmlemmon,2020-09-20T15:59:56Z,"","eOne Music",0.575,0.686,1,-6.008,1,0.319,0.296,0,0.617,0.925,172.132,4
spotify:track:3goSVuTt3fDYDP6kRnFwuL,"Take A Bow","Good Girl Gone Bad: Reloaded","Rihanna",2008-06-02,229413,78,false,jmlemmon,2020-09-20T15:59:56Z,"","Def Jam Recordings",0.518,0.467,9,-7.536,1,0.162,0.248,0,0.0941,0.559,79.965,4
spotify:track:1mea3bSkSGXuIRvnydlB5b,"Viva La Vida","Viva La Vida or Death and All His Friends","Coldplay",2008-06-06,242373,88,false,jmlemmon,2020-09-20T15:59:56Z,"","Parlophone UK",0.486,0.617,5,-7.115,0,0.0287,0.0954,0.00000323,0.109,0.417,138.015,4
spotify:track:5gD1OfCiygqxjjOxiaEKUe,"I Kissed A Girl","I Kissed A Girl","Katy Perry",2008-01-01,180946,38,false,jmlemmon,2020-09-20T15:59:56Z,"pop","Capitol Records",0.681,0.754,9,-3.23,0,0.0942,0.00226,0,0.0713,0.754,129.978,4
spotify:track:1IAzD1muglOxOcPbUHs70R,"Whatever You Like","Paper Trail","T.I.",2008-09-07,249533,79,true,jmlemmon,2020-09-20T15:59:56Z,"southern hip hop","Grand Hustle, LLC",0.68,0.687,9,-6.162,0,0.0709,0.0161,0,0.261,0.467,150.053,4
spotify:track:2VOomzT6VavJOGBeySqaMc,"Disturbia","Good Girl Gone Bad: Reloaded","Rihanna",2008-06-02,238626,83,false,jmlemmon,2020-09-20T15:59:56Z,"","Def Jam Recordings",0.707,0.814,11,-4.509,0,0.0577,0.0861,0,0.168,0.717,124.921,4
spotify:track:0ByMNEPAPpOR5H69DVrTNy,"Don't Stop The Music","Good Girl Gone Bad: Reloaded","Rihanna",2008-06-02,267080,86,false,jmlemmon,2020-09-20T15:59:56Z,"","Def Jam Recordings",0.834,0.669,6,-5.582,0,0.0637,0.0341,0.0000718,0.0535,0.547,122.669,4
spotify:track:1uigwk5hNV84zRd5YQQRTk,"Pocketful of Sunshine","Pocketful Of Sunshine","Natasha Bedingfield",2007-04-27,202906,82,false,jmlemmon,2020-09-20T15:59:56Z,"","Epic/Phonogenic",0.721,0.88,9,-3.896,0,0.0454,0.191,0,0.0769,0.655,110.021,4
spotify:track:6K1ppbXeslg4ATviINa6rO,"Kiss Kiss (feat. T-Pain)","Kiss Kiss","Chris Brown;T-Pain",2007-09-10,250906,42,false,jmlemmon,2020-09-20T15:59:56Z,"r&b","Jive",0.763,0.521,10,-5.143,0,0.223,0.0215,0,0.11,0.603,140.05,3
spotify:track:2XbfY2O2v3xwedUJ0J2kkr,"Closer","Year Of The Gentleman (Bonus Track Edition)","Ne-Yo",2008-01-01,234360,73,false,jmlemmon,2020-09-20T15:59:56Z,"","Def Soul",0.711,0.754,4,-6.461,0,0.0763,0.028,0.0000296,0.152,0.59,126.05,4
spotify:track:6hUkNlsCRw1f58ANRYhbUK,"Bubbly","Bubbly","Colbie Caillat",2007-01-01,179546,36,false,jmlemmon,2020-09-20T15:59:56Z,"","Universal Records",0.718,0.498,9,-7.449,1,0.0419,0.488,0,0.105,0.27,127.953,4
spotify:track:0Wc3zexugI8mqBL3zQGW6W,"Touch My Body","Touch My Body","Mariah Carey",2008-01-01,206853,0,false,jmlemmon,2020-09-20T15:59:56Z,"christmas","Def Jam Recordings",0.716,0.667,4,-7.803,0,0.0502,0.0999,0,0.0822,0.858,78.509,4
spotify:track:1oHClQEgDmmbcEx12Kc5nZ,"4 Minutes (feat. Justin Timberlake & Timbaland)","Celebration (double disc version)","Madonna;Justin Timberlake;Timbaland",2009-09-18,189693,69,false,jmlemmon,2020-09-20T15:59:56Z,"","Warner Records",0.753,0.931,2,-4.922,1,0.0653,0.00994,0.00696,0.234,0.767,113.026,4
spotify:track:4xGtuuF2wWGBDVDX1JspSy,"So What","So What","P!nk",2008-08-11,214333,0,true,jmlemmon,2020-09-20T15:59:56Z,"","LaFace Records",0.536,0.876,11,-3.098,0,0.0448,0.000341,0,0.341,0.434,126.025,4
spotify:track:06oFkihdWaUvtEnzpEIaM6,"Paralyzer","Them vs. You vs. Me","Finger Eleven",2007-01-01,208106,44,false,jmlemmon,2020-09-20T15:59:56Z,"","The Bicycle Music Company",0.646,0.938,11,-3.472,0,0.0439,0.163,0,0.182,0.881,106,4
spotify:track:3fmhWVGLAYN2bliTmpGOvc,"Clumsy","Clumsy","Fergie",2007-09-25,241440,36,false,jmlemmon,2020-09-20T15:59:56Z,"","Will I Am / Fergie LP1",0.725,0.558,2,-4.104,1,0.151,0.172,0.000633,0.343,0.483,184.005,4
spotify:track:03yc0G2OoH1Eeyu7Piy8fK,"I'm Yours","I'm Yours","Jason Mraz",2008-02-12,243494,58,false,jmlemmon,2020-09-20T15:59:56Z,"soft pop,acoustic pop","Atlantic Records/ATG",0.693,0.43,11,-9.395,1,0.0442,0.565,0,0.0928,0.731,151.001,4
spotify:track:11Lr2Z5O1mf9wIzxyy0ivu,"Leavin'","Leavin'","Jesse McCartney",2008-01-01,216600,0,false,jmlemmon,2020-09-20T15:59:56Z,"","Hollywood Records",0.678,0.699,9,-5.822,1,0.0529,0.036,0.00000298,0.0676,0.881,79.254,4
spotify:track:15kM7MjY2I3AyDNrzxbl5J,"Dangerous","Dangerous","Kardinal Offishall;Akon",2008-01-01,251840,44,true,jmlemmon,2020-09-20T15:59:56Z,"","Konvict Live/Geffen Records",0.949,0.763,8,-6.894,1,0.0701,0.00363,0,0.0999,0.805,116.993,4
spotify:track:0eIfBjs1pMiRNkbngEATQi,"Tattoo","Tattoo","Jordin Sparks",2007-08-27,232920,38,false,jmlemmon,2020-09-20T15:59:56Z,"","Jive",0.564,0.838,2,-2.393,1,0.0404,0.453,0,0.133,0.553,167.954,4
spotify:track:0G71WvIkF2K6HViJeFvOcM,"See You Again","Hannah Montana 2 / Meet Miley Cyrus","Miley Cyrus",2007-01-01,190453,0,false,jmlemmon,2020-09-20T15:59:56Z,"","Walt Disney Records",0.692,0.911,9,-5.098,0,0.177,0.0149,0.0000734,0.112,0.801,138.975,4
spotify:track:7rRbPBl5OIRZaKvmoWYPby,"Shake It - Radio Mix","Shake It","Metro Station",2008-08-09,182973,31,false,jmlemmon,2020-09-20T15:59:56Z,"","Columbia",0.589,0.922,9,-4.437,1,0.0504,0.00204,0.00616,0.405,0.603,149.931,4
spotify:track:48s0QHJgmiNsth3WEO6U4M,"Stop And Stare","Dreaming Out Loud","OneRepublic",2007-01-01,223853,65,false,jmlemmon,2020-09-20T15:59:56Z,"soft pop","Mosley / Interscope",0.492,0.859,4,-4.274,1,0.0332,0.0659,0,0.0756,0.251,92.474,4
spotify:track:475DdkZWnG20oOwTtKzvw6,"Take You There","Take You There","Sean Kingston",2008-03-15,236973,15,false,jmlemmon,2020-09-20T15:59:56Z,"","Epic/Beluga Heights",0.753,0.918,5,-4.309,0,0.0643,0.0175,0,0.197,0.637,115.022,4
spotify:track:3ZlFUr0RBrUYYsmlcFvD0e,"Paper Planes","Paper Planes","M.I.A.",2008-10-13,205200,4,false,jmlemmon,2020-09-20T15:59:56Z,"","XL Recordings",0.447,0.848,2,-6.175,1,0.222,0.033,0.0000746,0.65,0.485,172.253,4
spotify:track:22Lg6vvMS2JC07aAjsGvtU,"Hot N Cold","Hot N Cold","Katy Perry",2008-09-09,223226,54,false,jmlemmon,2020-09-20T15:59:56Z,"pop","Capitol Records",0.702,0.838,7,-3.992,1,0.0439,0.0000798,0,0.072,0.855,132.007,4
spotify:track:3jlbL2OTD5YmIunYzgQTAN,"Live Your Life","Paper Trail","T.I.;Rihanna",2008-09-07,338853,78,true,jmlemmon,2020-09-20T15:59:56Z,"southern hip hop","Grand Hustle, LLC",0.375,0.862,11,-3.363,0,0.255,0.071,0,0.211,0.478,159.841,4
spotify:track:5piP0X4KTGobkovxMT8B2i,"Bust It Baby, Pt. 2 (feat. Ne-Yo)","Bust It Baby, Pt. 2","Plies;Ne-Yo",2008-07-05,240760,22,true,jmlemmon,2020-09-20T15:59:56Z,"southern hip hop","Atlantic Records",0.648,0.801,5,-7.24,0,0.167,0.154,0,0.339,0.807,78.946,4
spotify:track:30FnQNs5fm2GySQcUL5YlS,"American Boy","American Boy","Estelle;Kanye West",2008-01-29,284733,0,true,jmlemmon,2020-09-20T15:59:56Z,"rap","Woah Dad!",0.728,0.723,4,-2.975,0,0.324,0.19,0,0.0597,0.521,117.95,4
spotify:track:2TX5Tr5X9HmhK1nsz03Hau,"Got Money","Tha Carter III","Lil Wayne;T-Pain",2008-01-01,244640,0,true,jmlemmon,2020-09-20T15:59:56Z,"rap,hip hop","CM/Republic",0.691,0.654,7,-4.876,1,0.0881,0.0014,0,0.713,0.696,82.511,4
spotify:track:15DeqWWQB4dcEWzJg15VrN,"Our Song","Taylor Swift","Taylor Swift",2006-10-24,201106,66,false,jmlemmon,2020-09-20T15:59:56Z,"","Taylor Swift",0.668,0.672,2,-4.931,1,0.0303,0.111,0,0.329,0.539,89.011,4
spotify:track:5iZ8giu5KQ8Bx4pyE2DoSa,"Damaged","Damaged","Danity Kane",2008-01-29,244266,6,false,jmlemmon,2020-09-20T15:59:56Z,"","Bad Boy Records",0.774,0.653,8,-5.158,0,0.05,0.0912,0,0.151,0.818,120.01,4
spotify:track:0awC2JAJ5lp0qHzFMU1ipU,"A Milli","A Milli","Lil Wayne",2008-01-01,223013,52,true,jmlemmon,2020-09-20T15:59:56Z,"rap,hip hop","CM/Republic",0.678,0.695,6,-8.68,1,0.283,0.0382,0.00163,0.262,0.778,151.873,4
spotify:track:0EbnUc05YEKhZRKgbrZWpq,"Sorry","15","Buckcherry",2006-04-11,228386,1,false,jmlemmon,2020-09-20T15:59:56Z,"","Eleven Seven Music",0.54,0.773,2,-3.627,1,0.0288,0.0315,0,0.176,0.381,130.952,4
spotify:track:65D95SmygxGCQGiI64eaZf,"Independent (feat. Lil' Boosie and Lil' Phat)","Savage Life 2","Webbie;Boosie Badazz;Lil Phat",2008-02-25,250026,0,true,jmlemmon,2020-09-20T15:59:56Z,"southern hip hop,crunk,new orleans bounce","Asylum/Trill Entertainment",0.725,0.431,1,-5.988,0,0.0707,0.00113,0,0.14,0.199,174.083,4
spotify:track:6m1sJMWeAkCG5eECKaGFew,"Can't Believe It (feat. Lil' Wayne)","Can't Believe It (feat. Lil' Wayne)","T-Pain;Lil Wayne",2008-07-28,275933,0,false,jmlemmon,2020-09-20T15:59:56Z,"rap,hip hop","Jive",0.578,0.546,10,-8.149,0,0.0552,0.0024,0,0.0908,0.0819,120.818,5
spotify:track:3JHDtmFdX9kdx9wz0md98U,"Like You'll Never See Me Again","As I Am (Expanded Edition)","Alicia Keys",2007-11-09,315360,57,false,jmlemmon,2020-09-20T15:59:56Z,"r&b,neo soul","J Records",0.562,0.657,7,-8.074,1,0.0315,0.173,0.000272,0.102,0.266,127.808,4
spotify:track:21pySLskKIKrhDziCX5ojQ,"When I Grow Up","Doll Domination (Deluxe)","The Pussycat Dolls",2008-09-23,245680,73,false,jmlemmon,2020-09-20T15:59:56Z,"","Pussycat Dolls LP2 / Timbaland",0.672,0.685,11,-5.762,0,0.0499,0.00165,0,0.398,0.367,118.45,4
spotify:track:6oap7i6E7uqmyIxG0nplVI,"Sexual Eruption - Album Version (Explicit) FINAL","Ego Trippin'","Snoop Dogg",2008-01-01,240306,0,true,jmlemmon,2020-09-20T15:59:56Z,"g-funk,west coast hip hop,gangster rap,old school hip hop,hip hop,rap","Geffen",0.761,0.82,11,-3.836,1,0.0786,0.00708,0.00000295,0.0652,0.535,120.186,4
spotify:track:3MldzywZOH4Uci6bq9noyJ,"What You Got","Colby O","Colby O'Donis;Akon",2008-01-01,243013,66,false,jmlemmon,2020-09-20T15:59:56Z,"","Konvict Live/Geffen Records",0.775,0.641,1,-6.718,1,0.038,0.0327,0,0.18,0.305,119.974,4
spotify:track:0uybt73QFXaLCoxuVf6fhm,"It's Not My Time","3 Doors Down","3 Doors Down",2008-01-01,241960,71,false,jmlemmon,2020-09-20T15:59:56Z,"post-grunge","Universal (MT)",0.532,0.935,0,-4.798,1,0.0619,0.00133,0.00000837,0.106,0.309,128.025,4
spotify:track:0D75G2Y3n0SapN8j8eds6V,"Better in Time - Single Mix","Better In Time","Leona Lewis",2008-07-05,232653,34,false,jmlemmon,2020-09-20T15:59:56Z,"","Syco Music UK",0.547,0.798,6,-3.63,1,0.0437,0.635,0.00021,0.113,0.4,163.972,4
spotify:track:2Fy36CbE57PtTMgiTRaW6N,"Shadow Of The Day","Shadow Of The Day","Linkin Park",2007-09-10,290360,27,false,jmlemmon,2020-09-20T15:59:56Z,"nu metal,rap metal,rock,alternative metal","Warner Bros.",0.534,0.393,11,-7.813,1,0.0292,0.00479,0.0107,0.107,0.0641,110.007,4
spotify:track:4liGjmhCupa7RP9JaQELYx,"Sweetest Girl (Dollar Bill) (feat. Akon, Lil' Wayne & Niia)","Sweetest Girl (Dollar Bill) (feat. Akon, Lil' Wayne & Niia)","Wyclef Jean;Akon;Lil Wayne;Niia",2007-08-14,241133,62,false,jmlemmon,2020-09-20T15:59:56Z,"rap,hip hop","Columbia",0.733,0.744,1,-3.51,1,0.0553,0.0772,0,0.341,0.529,92.515,4
spotify:track:34ceTg8ChN5HjrqiIYCn9Q,"Miss Independent","Year Of The Gentleman (Bonus Track Edition)","Ne-Yo",2008-01-01,232000,81,false,jmlemmon,2020-09-20T15:59:56Z,"","Def Soul",0.673,0.681,1,-5.693,1,0.118,0.52,0,0.235,0.707,171.864,4
spotify:track:3hHPIfYqEq16WOWJqTwDwt,"Fall For You","A Twist In My Story","Secondhand Serenade",2008-01-01,183586,0,false,jmlemmon,2020-09-20T15:59:56Z,"emo","Glassnote",0.405,0.466,0,-6.915,1,0.0346,0.159,0,0.0929,0.403,169.561,4
spotify:track:7wnWXT3AofUyUfR1i33Axn,"In the Ayer (feat. will.I.am)","In the Ayer (feat. will.i.am)","Flo Rida;will.i.am",2008-08-08,220506,25,false,jmlemmon,2020-09-20T15:59:56Z,"","Atlantic Records",0.83,0.746,5,-6.286,0,0.0579,0.00456,0,0.26,0.646,125.992,4
spotify:track:6wZI4mdT8JwXgkGURnBQiq,"Say","Say","John Mayer",2006-10-13,230213,63,false,jmlemmon,2020-09-20T15:59:56Z,"singer-songwriter","Columbia",0.485,0.723,10,-6.565,1,0.0317,0.541,0.00000112,0.075,0.541,167.845,4
spotify:track:2937QsHmQsFnPsDe3EnDY1,"One Step At a Time","One Step At A Time","Jordin Sparks",2007,205160,17,false,jmlemmon,2020-09-20T15:59:56Z,"","Jive",0.766,0.692,1,-4.672,1,0.0289,0.0825,0,0.0384,0.691,102.028,4
spotify:track:7iu0WYLdo4yksKf3seaxzI,"Hate That I Love You","Good Girl Gone Bad: Reloaded","Rihanna;Ne-Yo",2008-06-02,218946,73,false,jmlemmon,2020-09-20T15:59:56Z,"","Def Jam Recordings",0.637,0.73,5,-5.38,0,0.0877,0.322,0,0.0981,0.731,93.867,4
spotify:track:4QD2NiyrlNzesyOPoEu0SA,"Superstar (feat. Matthew Santos)","Superstar","Lupe Fiasco;Matthew Santos",2007-11-24,289000,41,false,jmlemmon,2020-09-20T15:59:56Z,"","Atlantic Records",0.572,0.822,11,-6.015,0,0.361,0.207,0,0.359,0.472,94.812,4
spotify:track:6xlEwLvtwDXR3bfLPxnjv9,"Suffocate","Back Of My Lac'","J. Holiday",2007-01-01,220053,50,false,jmlemmon,2020-09-20T15:59:56Z,"r&b","Capitol Records",0.727,0.439,0,-8.358,1,0.176,0.663,0,0.0917,0.472,123.058,4
spotify:track:6i24LdtpurY1OPvRVjNsSH,"Let It Rock","Let It Rock","Kevin Rudolf;Lil Wayne",2008-01-01,236280,44,true,jmlemmon,2020-09-20T15:59:56Z,"rap,hip hop","Cash Money",0.621,0.767,7,-4.58,1,0.0379,0.000587,0,0.0719,0.498,112.027,4
spotify:track:2IBF9lQ9lgVai8LkskI5L7,"Get Like Me","The Greatest Story Ever Told","David Banner;Chris Brown;Yung Joc",2008,224546,61,true,jmlemmon,2020-09-20T15:59:56Z,"southern hip hop,crunk,r&b","SRC Records",0.609,0.751,1,-4.198,1,0.488,0.00312,0,0.228,0.653,60.896,3
spotify:track:5OGkKx8jP0A5KSULEc6XYZ,"Realize","Coco","Colbie Caillat",2007-01-01,244106,56,false,jmlemmon,2020-09-20T15:59:56Z,"","Universal Records",0.693,0.594,1,-6.408,1,0.0325,0.13,0,0.115,0.192,123.933,4
spotify:track:5dANgSy7v091dhiPnEXNrf,"Put On","The Recession","Jeezy;Kanye West",2008-01-01,321293,4,true,jmlemmon,2020-09-20T15:59:56Z,"southern hip hop,crunk,rap,gangster rap","Def Jam Recordings",0.654,0.769,9,-6.091,0,0.0353,0.00339,0,0.0887,0.273,137.612,4
spotify:track:0j0Ad6MYC7pIpvPCGwCiPB,"The Time of My Life","The Time of My Life","David Cook",2008-05-22,214053,13,false,jmlemmon,2020-09-20T15:59:56Z,"","RCA Records Label",0.426,0.577,8,-5.868,1,0.0286,0.0825,0,0.126,0.279,154.979,3
spotify:track:0FzNsTG8naVP0O4HTnM7Bp,"Lolli Lolli (Pop That Body) (feat. Project Pat, Young D & Superpower) - Explicit Album Version","Lolli Lolli (Pop That Body) (feat. Project Pat, Young D & Superpower)","Three 6 Mafia;Project Pat;Young-D;Superpower",2008-04-08,254120,30,true,jmlemmon,2020-09-20T15:59:56Z,"southern hip hop,horrorcore,crunk,gangster rap","Columbia",0.891,0.949,2,-5.714,1,0.0493,0.0207,0.000269,0.0685,0.878,119.992,4
spotify:track:0x1LCpY9Rgeq97VPajm81B,"Cyclone (feat. T-Pain) - Main","Cyclone (feat. T-Pain) [Main]","Baby Bash;T-Pain",2007-07-31,222053,71,true,jmlemmon,2020-09-20T15:59:56Z,"","Arista",0.644,0.725,11,-4.618,1,0.0701,0.0112,0,0.146,0.584,77.977,4
spotify:track:2FDXMNnzPstPQgZ1BM4vX0,"Love Like This (feat. Sean Kingston)","Love Like This (feat. Sean Kingston)","Natasha Bedingfield;Sean Kingston",2008-01-14,223666,40,false,jmlemmon,2020-09-20T15:59:56Z,"","Phonogenic",0.775,0.729,7,-5.373,0,0.0491,0.15,0,0.165,0.923,77.002,4
spotify:track:2VEsmoek0sol9MnJFyoG9e,"Burnin' Up","A Little Bit Longer","Jonas Brothers",2008-08-12,175093,5,false,jmlemmon,2020-09-20T15:59:56Z,"","Republic Records",0.667,0.954,2,-3.462,1,0.0817,0.0296,0,0.331,0.807,114.03,4
spotify:track:1kxeWHF9PrCVZHvVskv8lg,"Love Lockdown","808s & Heartbreak","Kanye West",2008-11-24,270306,66,false,jmlemmon,2020-09-20T15:59:56Z,"rap","Roc-A-Fella",0.76,0.524,1,-7.67,0,0.0323,0.0542,0.5,0.112,0.112,119.603,4
spotify:track:3wkNK8tJZ2stygNJm8RCRD,"I Luv Your Girl","Love/Hate","The-Dream",2007-01-01,267866,68,true,jmlemmon,2020-09-20T15:59:56Z,"r&b","Dream / IDJ",0.723,0.322,8,-9.702,1,0.0341,0.014,0,0.119,0.0406,90.063,4
spotify:track:0M6ceBATSgswJqB3M8JywI,"Crush","Crush","David Archuleta",2008-08-12,212013,36,false,jmlemmon,2020-09-20T15:59:56Z,"","19 Recordings",0.599,0.677,0,-4.722,0,0.035,0.0109,0.00000804,0.0612,0.453,81.021,4
spotify:track:6qmnkVDKzHSpwoBn4b3whu,"Hypnotized (feat. Akon)","Hypnotized (feat. Akon)","Plies;Akon",2008-02-22,188493,30,true,jmlemmon,2020-09-20T15:59:56Z,"southern hip hop","Atlantic Records",0.84,0.571,10,-7.421,1,0.0797,0.16,0,0.406,0.617,116.59,4
spotify:track:4AniPkv5vgdE1n6VKreiyI,"Big Girls Don't Cry (Personal)","The Dutchess","Fergie",2006-09-13,268120,69,false,jmlemmon,2020-09-20T15:59:56Z,"","Will I Am / Fergie LP1",0.707,0.642,7,-4.271,1,0.0337,0.204,0,0.0925,0.249,113.083,4
spotify:track:14blxrgE0VWAgv5aF2wWmx,"Good Life","Graduation","Kanye West;T-Pain",2007-09-11,207000,3,true,jmlemmon,2020-09-20T15:59:56Z,"rap","Roc-A-Fella",0.439,0.808,1,-6.881,1,0.346,0.00305,0,0.439,0.487,82.962,4
spotify:track:4fixebDZAVToLbUCuEloa2,"Womanizer","Circus (Deluxe Version)","Britney Spears",2008-12-02,224034,82,false,jmlemmon,2020-09-20T15:59:56Z,"pop","Jive",0.724,0.695,11,-5.226,1,0.0622,0.073,0,0.0889,0.235,139,4
spotify:track:1vrd6UOGamcKNGnSHJQlSt,"Love Story","Fearless","Taylor Swift",2008-11-11,235266,67,false,jmlemmon,2020-09-20T15:59:56Z,"","Taylor Swift",0.618,0.741,2,-3.95,1,0.031,0.17,0,0.0822,0.296,118.984,4
spotify:track:33vzOPcd9FRirYGlCu32x4,"Just Fine","Growing Pains","Mary J. Blige",2007-01-01,242133,64,false,jmlemmon,2020-09-20T15:59:56Z,"r&b","Geffen*",0.923,0.795,11,-3.61,0,0.117,0.0394,0.000565,0.101,0.588,123.021,4
spotify:track:2lbbPNyawVMyyOlTMu4tn2,"Piece of Me","Piece of Me Remixes","Britney Spears",2008-01-26,211226,25,false,jmlemmon,2020-09-20T15:59:56Z,"pop","Jive",0.776,0.651,11,-5.038,1,0.223,0.0832,0,0.0894,0.789,114.986,4
spotify:track:3n5qF6aprwEIjHWuH5jECM,"The Boss","Trilla","Rick Ross;T-Pain",2008-01-01,225653,0,true,jmlemmon,2020-09-20T15:59:56Z,"southern hip hop","Def Jam Recordings",0.423,0.842,7,-4.072,1,0.357,0.00876,0,0.309,0.611,83.59,4
spotify:track:5rX6C5QVvvZB7XckETNych,"All Summer Long","Rock n Roll Jesus","Kid Rock",2007-10-09,297586,74,false,jmlemmon,2020-09-20T15:59:56Z,"","Top Dog/Atlantic",0.7,0.864,7,-3.629,1,0.0283,0.0212,0,0.0956,0.887,102.997,4
spotify:track:5k3VjTwIsOjQ2woGz3Yx71,"Can't Help but Wait","Trey Day","Trey Songz",2007-10-01,206413,67,false,jmlemmon,2020-09-20T15:59:56Z,"r&b","Atlantic Records",0.699,0.699,8,-5.564,0,0.0737,0.358,0,0.0912,0.611,94.977,4
spotify:track:3zcmWxxUA7Em7X3IBqZGUo,"In Love With a Girl","Gavin DeGraw","Gavin DeGraw",2008-05-06,206000,49,false,jmlemmon,2020-09-20T15:59:56Z,"","J Records",0.438,0.906,3,-4.8,1,0.0438,0.0191,0,0.373,0.684,161.905,4
spotify:track:4GXH9A6fzuE0MNtqtzjhLg,"My Life","LAX","The Game;Lil Wayne",2008-01-01,320893,0,true,jmlemmon,2020-09-20T15:59:56Z,"west coast hip hop,old school hip hop,hip hop,rap","Geffen",0.673,0.766,11,-5.018,1,0.349,0.0724,0,0.0563,0.382,148.113,4
spotify:track:1dObJGQUgJ7tWxJ0byON6W,"I Remember","Just Like You","Keyshia Cole",2007-01-01,260092,57,false,jmlemmon,2020-09-20T15:59:56Z,"r&b","Geffen",0.421,0.731,5,-4.425,0,0.0478,0.203,0,0.102,0.308,129.274,4
spotify:track:31I3Rt1bPa2LrE74DdNizO,"Flashing Lights","Graduation","Kanye West;Dwele",2007-09-11,237506,3,true,jmlemmon,2020-09-20T15:59:56Z,"rap,neo soul","Roc-A-Fella",0.639,0.628,6,-7.578,0,0.0399,0.0381,0,0.386,0.43,90.482,4
spotify:track:5HoVRVGsXMTyQUw9hZthqM,"Mrs. Officer","Tha Carter III","Lil Wayne;Bobby V.;Kidd Kidd",2008-01-01,286920,0,true,jmlemmon,2020-09-20T15:59:56Z,"rap,hip hop,r&b","CM/Republic",0.918,0.552,6,-5.089,1,0.178,0.236,0,0.0776,0.944,111.978,5
spotify:track:3GwlJODUKP9RN1vamDfLc6,"7 Things - Single Version","7 Things","Miley Cyrus",2008-01-01,216493,32,false,jmlemmon,2020-09-20T15:59:56Z,"","Hollywood Records",0.602,0.9,1,-4.998,0,0.0333,0.0286,0,0.0642,0.509,107.014,4
spotify:track:68Q1r5zDnnYaHkh80yal4A,"You're Gonna Miss This","American Man: Greatest Hits Volume II","Trace Adkins",2007-01-01,224960,0,false,jmlemmon,2020-09-20T15:59:56Z,"country,acoustic country","Capitol Nashville",0.5,0.665,8,-7.157,1,0.0355,0.0237,0.0000641,0.0994,0.32,154.997,4
spotify:track:5iqk123OZlVkvSiTRiz4p5,"Love Remains The Same","Wanderlust","Gavin Rossdale",2012-01-01,249440,0,false,jmlemmon,2020-09-20T15:59:56Z,"","eOne Music",0.406,0.632,4,-5.115,1,0.0344,0.236,0,0.18,0.109,149.258,4
